ids	count
958de434-5489-4225-835a-b4714395dc22_ENSG00000183765.23	9.0
95da8511-261a-49d2-a10f-db95682b1443_ENSG00000183765.23	16.0
971e7d6e-f471-4090-b6b2-f9f6a95570ee_ENSG00000183765.23	5.0
974eba72-9c25-4321-8bee-2b4f1ef29f7b_ENSG00000183765.23	189.0
9778d027-069e-4e8a-9a09-fb3eff6f76b2_ENSG00000183765.23	9.0
97a97a5a-71e3-4e1c-a8b1-c463c3da8624_ENSG00000183765.23	6.0
97ab9dae-205c-45fc-bf31-d7fdb9cb9a2e_ENSG00000183765.23	4.0
97ef4741-a97d-4aca-ad09-36206239904a_ENSG00000183765.23	4.0
98280e32-4c39-4cf7-884c-716b45394a39_ENSG00000183765.23	3.0
986c2e1d-b5bf-4be7-8390-71d782e08667_ENSG00000183765.23	126.0
98775d2d-f996-45cd-9bf7-0fc5489a6208_ENSG00000183765.23	11.0
98bba617-6a8d-4c92-86e4-54dea75663d8_ENSG00000183765.23	9.0
98be3695-9e69-4377-8cd6-91f399f6a40a_ENSG00000183765.23	474.0
991e3e83-6786-4dd8-bade-eabebbaca158_ENSG00000183765.23	16.0
9a0db8e5-237a-404d-8b7c-e876fef8b638_ENSG00000183765.23	6.0
9b89c741-7622-453c-a011-7d11ce128d8d_ENSG00000183765.23	10.0
9b9a3ed1-22c7-4fef-97b6-620bc3f8884f_ENSG00000183765.23	116.0
9be796f7-8c20-4e1f-a6bd-7a51cf150cf2_ENSG00000183765.23	465.0
9c26f0c8-a9ef-4fb5-9bb5-4c528c9459a3_ENSG00000183765.23	11.0
9c2ae740-aa8f-479c-8d39-ede4179b1f0d_ENSG00000183765.23	13.0
9cb54c9f-7964-4f6a-a346-def289d8c54d_ENSG00000183765.23	8.0
9d388d7e-2354-4eaf-8bb3-a95893f4ac38_ENSG00000183765.23	53.0
9d422372-b18f-4d02-9a31-73d09cd558f2_ENSG00000183765.23	8.0
9d4f95ba-34ab-42a8-85a9-5e3e10c0acf5_ENSG00000183765.23	82.0
9e260a49-a993-46e6-863e-d3d60b11ff96_ENSG00000183765.23	295.0
9f90b26d-7b67-48ae-817e-6a8743ec1e47_ENSG00000183765.23	9.0
9fa51982-0a89-4abc-b03f-6d7c2a83d809_ENSG00000183765.23	42.0
9fad8ced-f308-4e10-b6fc-7aa51610331b_ENSG00000183765.23	79.0
9fe5370f-9c8d-44a6-ad44-064a4e24f3e5_ENSG00000183765.23	2.0
ENST00000348295.7_ENSG00000183765.23	3243.0
ENST00000382580.6_ENSG00000183765.23	7992.0
ENST00000404276.6_ENSG00000183765.23	81388.0
ENST00000405598.5_ENSG00000183765.23	596.0
ENST00000416671.5_ENSG00000183765.23	738.0
ENST00000425190.7_ENSG00000183765.23	7556.0
ENST00000650281.1_ENSG00000183765.23	1896.0
a013cf8b-2d94-4d4c-811c-4546b7ebcfbe_ENSG00000183765.23	5.0
a03d880b-c5f1-4167-8d7f-7c696360dc43_ENSG00000183765.23	9.0
a03e8e79-ada1-4b2f-9be2-64b313507ed6_ENSG00000183765.23	119.0
a13568c6-bca4-411b-8f7b-ebf2816c21ad_ENSG00000183765.23	5.0
a1ae6382-c89a-4679-a442-8e6fe8c6cde3_ENSG00000183765.23	38.0
a25cb584-b4da-495d-8b9b-6c433b70c977_ENSG00000183765.23	1.0
a2821207-ed2e-4e80-837e-6d404ddfb454_ENSG00000183765.23	5.0
a2bfcee2-96d4-46cf-bc68-e23a9c314d0a_ENSG00000183765.23	225.0
a34803b4-dbbb-45ea-aec5-bf7b71888bb0_ENSG00000183765.23	12.0
a3b089e4-8894-43da-94ae-06c54be318e7_ENSG00000183765.23	7.0
a3e6743a-a414-4309-b44a-11b60c0e21fe_ENSG00000183765.23	1536.0
a45c27b8-e075-4b2b-916e-2f6ce4a58044_ENSG00000183765.23	96.0
a460f7c2-2aaf-423c-8d80-49f974d4c7f7_ENSG00000183765.23	42.0
a5030645-2caa-48e9-9531-127dcd04b566_ENSG00000183765.23	12.0
a52484aa-69d0-4c6f-858e-aff6790350dc_ENSG00000183765.23	11.0
a6337a31-c6a2-404f-a83b-cf05f1d79fc1_ENSG00000183765.23	190.0
a69d95b9-1d16-4e4a-93e1-2b99e9bd64d7_ENSG00000183765.23	106.0
a79a4177-861a-496f-b758-30e298e3de91_ENSG00000183765.23	3.0
a7b71f0c-652e-4204-ab4d-1a7063592fd4_ENSG00000183765.23	10.0
a7b84bcf-a947-4cc8-a22e-1048201d77dc_ENSG00000183765.23	347.0
a7d3b822-f220-44c2-a7ba-cc6319d87fc8_ENSG00000183765.23	15.0
a7f33044-1c7a-4ff3-bb08-199959f4a679_ENSG00000183765.23	4.0
a912baca-2135-4816-9126-d2d111b30d47_ENSG00000183765.23	206.0
a96b7f2e-0e99-41b5-beb3-43f17b1b9b8a_ENSG00000183765.23	13.0
a9e0d527-bf95-4e39-90b1-f2e26137ac9d_ENSG00000183765.23	10.0
a9ef5aa7-06c2-4433-b120-5c22aa010f14_ENSG00000183765.23	4.0
aa7f59eb-5fc6-4dde-b06a-98e1ca596907_ENSG00000183765.23	14.0
aab093d3-7494-4a8d-afbf-7787316273ab_ENSG00000183765.23	9.0
aaf4be5b-55dc-47be-8224-bff74fd94a07_ENSG00000183765.23	5.0
aaf71c3e-6a45-4f24-83df-ef49da35c3ee_ENSG00000183765.23	1.0
abf574af-1574-44c2-b4c0-1a10ac456eec_ENSG00000183765.23	14.0
abf8e981-1581-4d95-b7f4-f8b02594f4dc_ENSG00000183765.23	24.0
acf03057-c368-4d12-804a-7aa17f2076ba_ENSG00000183765.23	13.0
ad0a6187-0036-49f0-9380-5469f0a6561a_ENSG00000183765.23	192.0
add22254-8dc8-4da8-b275-9e990edfcaa8_ENSG00000183765.23	33.0
ae1c999d-a0f1-4ae4-b01d-70f49d6d65fc_ENSG00000183765.23	15.0
aebde920-c4f3-4789-8188-1fc99124a91e_ENSG00000183765.23	120.0
aed3d40c-3677-4827-806f-6e8f7b02ace0_ENSG00000183765.23	199.0
af1d1c1a-1dba-40c9-a069-e10fef31ab96_ENSG00000183765.23	8.0
af7217b1-d9bd-4d72-972e-66aef60bfdfd_ENSG00000183765.23	29.0
af86bea4-648d-4619-83b4-11c7b7eeeadc_ENSG00000183765.23	121.0
b00fe1fe-b428-43d1-a53f-428d4300c3c0_ENSG00000183765.23	40.0
b08ef90a-bc5b-4051-a6f9-b47fc0f02567_ENSG00000183765.23	964.0
b1e64c99-aa0d-44cd-8dca-f009e1b201ad_ENSG00000183765.23	87.0
b34101a1-25fe-48e3-ada6-891e842c3ed9_ENSG00000183765.23	5.0
b4875f5e-8b17-4705-b338-ba52690a1078_ENSG00000183765.23	451.0
b50aaf20-6a4f-4de4-91b5-05da5570e75b_ENSG00000183765.23	118.0
b542dda5-95a8-4c0c-9b67-bf89f50487c2_ENSG00000183765.23	5.0
b5b3fa71-3713-4adc-b807-e31c96022592_ENSG00000183765.23	6.0
b63d3647-f5b5-49ac-8f1e-af12fb449cb9_ENSG00000183765.23	7.0
b6849326-2347-4c71-bfd8-122a3df6f6d4_ENSG00000183765.23	6.0
b68701d0-48d3-4ae0-b835-cb153a01fff6_ENSG00000183765.23	8.0
b68f9a92-b64a-4442-8654-eb36ce6b433c_ENSG00000183765.23	4.0
b6a7d827-75b9-4311-b3b7-f14352fd5006_ENSG00000183765.23	7.0
b708f541-42bb-4035-8aca-7d1749059088_ENSG00000183765.23	1.0
b734e819-1158-4eb0-98c7-a17b3246b1f6_ENSG00000183765.23	17.0
b78f7a0b-601c-458c-aeec-61289c8f03b6_ENSG00000183765.23	2.0
b845c28a-f17c-41e6-adc2-fa0a4794d04a_ENSG00000183765.23	24.0
b861d60f-92c5-4ed9-97e4-882518de1704_ENSG00000183765.23	14.0
b9f83561-9cb3-405b-8a15-ab913e569664_ENSG00000183765.23	27.0
ba2812d4-ed6a-47d7-b146-cf6fa10e83eb_ENSG00000183765.23	250.0
bac183c9-d9a0-4bb5-a368-ac1609c14b6f_ENSG00000183765.23	38.0
bb257c6a-172f-4dd9-913c-c099704f362c_ENSG00000183765.23	15.0
bb6c0314-ec45-4361-8e8b-c42c91fa53d3_ENSG00000183765.23	18.0
bb945bc7-fc15-4a0e-aa9a-a05ba4d4b38d_ENSG00000183765.23	6.0
bbb93d5f-91dd-43f0-9dab-2f34775e957c_ENSG00000183765.23	782.0
bbcb2ee6-0dcb-4c19-8260-10d42e5eb852_ENSG00000183765.23	4.0
bbdfb872-d2a4-4f03-bf1a-c48a2d6207b8_ENSG00000183765.23	77.0
bc2b5d2c-1c00-4c9f-8d0b-95b10ee6181a_ENSG00000183765.23	4.0
bc2fd905-7d8d-462e-bfde-270450814c08_ENSG00000183765.23	6.0
bcef2baf-95c0-4c6e-a492-bda9398c9945_ENSG00000183765.23	7.0
bd07beea-8ef3-40bf-8077-3364363a23ad_ENSG00000183765.23	6.0
bd22f0ea-feee-486a-bd57-5c164273d2e1_ENSG00000183765.23	8.0
bdbabaf5-e4fe-4dba-a3d4-0f7fdd03859f_ENSG00000183765.23	9.0
be2e6358-8b2e-4a7b-9cbb-12afde670666_ENSG00000183765.23	23.0
bedf3c3a-39fd-4e04-9577-86c330f4e338_ENSG00000183765.23	60.0
bf482ffe-de30-400d-b0fb-632fdd59c181_ENSG00000183765.23	39.0
bf4db1e1-0153-48c7-95bb-503a83429d3b_ENSG00000183765.23	7.0
bfb86bc2-5cb5-47c8-9bf1-104130824a09_ENSG00000183765.23	223.0
bfbfd5a0-cd44-4e35-b6bd-da67069a30f6_ENSG00000183765.23	10.0
bfff07af-bdf1-4fc4-bd7f-28fd02ded817_ENSG00000183765.23	10.0
c09592e7-053d-4ec9-9305-b292fe593cf9_ENSG00000183765.23	5.0
c120005d-b95c-445d-b469-da66ed09ccdf_ENSG00000183765.23	7.0
c154cbe5-61c6-44ee-b2db-6a59a91e0fd5_ENSG00000183765.23	40.0
c2f57b9a-d59b-4528-8c20-ba2883a73e12_ENSG00000183765.23	4.0
c33a0210-e390-4b14-9ed2-675ac28bf6d1_ENSG00000183765.23	112.0
c382c1c8-4af3-4097-91b7-eed5bd7c46bc_ENSG00000183765.23	2.0
c451d31d-bdae-401b-9cf2-d64c9da40fcb_ENSG00000183765.23	10.0
c5079b2d-6478-4008-b29c-21ea7e777062_ENSG00000183765.23	15.0
c633d01d-1e8c-479c-855b-c608ca707952_ENSG00000183765.23	194.0
c6dde4e6-0de6-4cd0-94ea-f06fbf97432d_ENSG00000183765.23	123.0
c7755ec9-bac6-4ac7-83db-9ca2ac3b403d_ENSG00000183765.23	1009.0
c7fbfb7a-d145-4857-aceb-6b3f596679c7_ENSG00000183765.23	11.0
c90cc2b0-2ff7-40ab-9ecb-a527bf981b79_ENSG00000183765.23	9.0
c94c21e0-a605-4179-9b89-5111de0e3010_ENSG00000183765.23	6.0
c96d87f9-d4d7-4592-9a30-170c36ae366c_ENSG00000183765.23	9.0
c9a9dda8-c9ec-40ef-b68c-97c0a573ee7f_ENSG00000183765.23	232.0
ca268ee8-cc4a-4efc-aebb-f45c9ea3e1bb_ENSG00000183765.23	9.0
cb2caabb-6f27-4480-9a57-7f48be09d27f_ENSG00000183765.23	6.0
cb7a1f73-e019-4cf5-bd93-287e774489dc_ENSG00000183765.23	11.0
cd32a164-897d-4f92-86b1-5df8af1a4def_ENSG00000183765.23	8.0
cd6ebc65-6b7b-40e7-a251-2a156eae2371_ENSG00000183765.23	13.0
cd7241f7-2659-4398-bb50-ae8cef36467a_ENSG00000183765.23	278.0
cdc39057-d1b9-42cf-ae0d-df440da77558_ENSG00000183765.23	16.0
ce00ca2e-8794-44ff-837f-d8f2238add88_ENSG00000183765.23	14.0
ce588e7d-5c38-4dbc-bc33-b8c43e751457_ENSG00000183765.23	16.0
ce867cf4-1895-462d-9b56-a35b6ef96d42_ENSG00000183765.23	7.0
cf7c26d8-50e1-4c53-b5bf-c12eeae3a680_ENSG00000183765.23	7.0
cfe7ec33-3595-4059-aeb6-326b1dfc76da_ENSG00000183765.23	10.0
d0a9d6ad-63e4-4db3-ac4c-83ef432a7a37_ENSG00000183765.23	35.0
d0c7b694-7861-4541-8f61-9bf8c68f0bb8_ENSG00000183765.23	8.0
d116f584-331d-43c9-ac5a-3b5be04a9dc7_ENSG00000183765.23	8.0
d1806c8d-4d9c-48ec-ab7d-442feb0e0250_ENSG00000183765.23	9.0
d24124aa-c260-44b8-9259-4b34c5a353be_ENSG00000183765.23	15.0
d33d2fe6-6704-42c0-8e16-d4093ca2d93b_ENSG00000183765.23	4.0
d3c1f88f-9f7d-4a3a-b9ba-58c2219d410b_ENSG00000183765.23	28.0
d3d7009b-1239-4678-a8dc-c850318d441e_ENSG00000183765.23	16.0
d48e2388-49b2-47b7-9a22-a3cb226ddb84_ENSG00000183765.23	6.0
d50ad614-38f7-4f2f-81a4-5ff08ace6a50_ENSG00000183765.23	6.0
d536268f-7fc4-4cd9-9553-b015ed6d7363_ENSG00000183765.23	6.0
d53ee00c-0e7e-4437-8bc3-d065d2b8f40d_ENSG00000183765.23	123.0
d6c80c5e-b743-42e3-837b-9673436f774b_ENSG00000183765.23	7.0
d6e8711a-b516-4ca7-8c3e-1e5b2b8d664c_ENSG00000183765.23	60.0
d7118bd7-6deb-454f-881b-3b04e72908c8_ENSG00000183765.23	11.0
d715fd2f-bdb2-46a8-bd3a-dec177f40b4a_ENSG00000183765.23	12.0
d7823fd9-d482-4566-bd4c-b7d7889fc595_ENSG00000183765.23	106.0
d78ee76d-cfdf-4b76-bb63-a3e8efe5a3f1_ENSG00000183765.23	9.0
d81c40c2-4414-4d9c-998f-2f86a6295c95_ENSG00000183765.23	15.0
d96b4e98-90c7-4b4f-afad-e02c278f65da_ENSG00000183765.23	6.0
da485f9f-4084-4a8b-a797-236aeaade1b1_ENSG00000183765.23	163.0
da57f23a-3026-4f0d-af86-08f550bf4ac1_ENSG00000183765.23	4.0
da6d048c-03a8-4760-b0bd-f0dd138c582a_ENSG00000183765.23	7.0
db0b88d7-1baa-48d2-963d-765c47f86a2b_ENSG00000183765.23	1281.0
db1cb385-94fe-49b8-a6b9-995cfb6a3a65_ENSG00000183765.23	7.0
db36e78c-e17a-4bfb-a3cd-18442bad4e1a_ENSG00000183765.23	30.0
dbd6a193-7ec7-4b80-9216-68226d1de7fd_ENSG00000183765.23	5.0
dc1242ea-b382-4774-aee2-b2587476283b_ENSG00000183765.23	80.0
dc2374df-bb09-4896-8da9-c14748ddf61b_ENSG00000183765.23	5.0
dc409c24-571a-40b9-b526-8664ba5f6ff5_ENSG00000183765.23	78.0
dccd4fe4-ece9-42ae-8828-4f3ad484d8b6_ENSG00000183765.23	12.0
dd51f990-9b7d-444c-865a-79d09c06dda3_ENSG00000183765.23	9.0
dd66c7eb-d637-40b4-9861-832cc98d8039_ENSG00000183765.23	130.0
ddbb1307-fa25-4aa9-b0bd-744c5c731d98_ENSG00000183765.23	414.0
de766c1f-0924-4d99-915f-e5bec7142dc4_ENSG00000183765.23	1931.0
df1baac9-f084-4b98-bebf-80df5d73d965_ENSG00000183765.23	35.0
df922f57-33bb-4706-b99b-6cb887857b45_ENSG00000183765.23	20.0
dfd618e1-bae2-44df-8aea-cefb25670239_ENSG00000183765.23	15.0
e003e8a9-2043-46b7-9173-53b079ebeaae_ENSG00000183765.23	20.0
e153179d-8e35-4657-ac05-df619eb4f31c_ENSG00000183765.23	4.0
e1717dd1-3012-4d6f-9728-943b6048ba9d_ENSG00000183765.23	83.0
e2e7afe7-c1b0-46c8-b3d0-4d7ec8307c76_ENSG00000183765.23	4.0
e3f2a60b-0273-4966-aeb2-3380cd885362_ENSG00000183765.23	40.0
e55ef98f-7549-4624-ad37-c393186f2dff_ENSG00000183765.23	7.0
e6441bd1-929f-4a6a-84f4-3118db129586_ENSG00000183765.23	12.0
e68f3de8-bfe0-4b6e-9127-c3704fd76ea5_ENSG00000183765.23	200.0
e7f1ba18-296e-4809-8fc9-a61b6e29f0b2_ENSG00000183765.23	8.0
e8516b83-b4bd-40c1-bcd1-592bc8559ed0_ENSG00000183765.23	235.0
e86f8d76-858c-4761-a891-fc95abdad1b0_ENSG00000183765.23	7.0
e883ac81-2ddb-49e5-afb9-3df9d24dd50b_ENSG00000183765.23	8.0
e9f3bd53-cfd8-4be1-a6ba-6bc40e1185be_ENSG00000183765.23	4.0
eb0e18c5-5dc3-491a-9b92-3abf0786b74c_ENSG00000183765.23	11.0
ec368527-fe70-4ad5-85ef-756209ea47f2_ENSG00000183765.23	2.0
ec525b10-0994-4ee4-95c5-30dd13d9b9d0_ENSG00000183765.23	106.0
ec6698bd-8394-4d15-b53b-dada237838c1_ENSG00000183765.23	5.0
ecce9393-ac1b-43ba-a0b8-38520163baf2_ENSG00000183765.23	4.0
ed18a28a-951c-445d-b30a-f3ca3d313503_ENSG00000183765.23	281.0
ed21d946-26ea-46e7-a5b0-1c339c8bf383_ENSG00000183765.23	124.0
ed7727ad-8adf-4951-8d97-bad543d09e94_ENSG00000183765.23	5.0
edbd27ea-7f75-4a02-8063-998f7f2986a5_ENSG00000183765.23	208.0
edc15198-3597-4e15-8e91-91f276eb4139_ENSG00000183765.23	7.0
ee214e62-885d-4259-ae7f-be211b01d593_ENSG00000183765.23	10.0
ee56a1a5-eea8-4775-8e3e-7781545d004c_ENSG00000183765.23	11.0
ef4aad2a-cdac-4d9f-ab87-441875100025_ENSG00000183765.23	8.0
ef664f0d-a389-45cd-8c0f-678ff94964c7_ENSG00000183765.23	8.0
ef6b1a26-6192-4b63-921e-ed2e727f91fd_ENSG00000183765.23	166.0
f04104ca-17b4-47e8-a4e0-70aadf01291c_ENSG00000183765.23	14.0
f04ab27c-82f9-440a-b433-0b26f7b1b572_ENSG00000183765.23	25.0
f098c154-4604-4f6f-9790-ecaa06269f07_ENSG00000183765.23	21199.0
f1da221c-744a-4838-8626-e170163c149a_ENSG00000183765.23	5.0
f1db8542-f5b4-475b-9d46-a85a448a52bc_ENSG00000183765.23	33.0
f253c03c-ad1e-4277-bc10-531295501f36_ENSG00000183765.23	5.0
f2a60d9d-a75a-4a1f-a5e1-4459196d1323_ENSG00000183765.23	15.0
f2e8f261-04c2-43dc-bff7-8579433dcae6_ENSG00000183765.23	6.0
f3b631c8-2647-41f6-9a87-417086f4d50b_ENSG00000183765.23	14.0
f3f1e65f-f8fc-4236-bab9-91068b47bbda_ENSG00000183765.23	14.0
f4f31ab1-3a93-4be6-877e-b633a5e9bcce_ENSG00000183765.23	214.0
f4f44cab-fdd4-4768-8eb6-885b8ebad782_ENSG00000183765.23	280.0
f5658961-1646-49bb-ac4a-75651b804fff_ENSG00000183765.23	7.0
f5f6136d-3970-4b04-bc47-03eab5036a53_ENSG00000183765.23	306.0
f602233c-5910-4db2-ad2f-7e324b259028_ENSG00000183765.23	1332.0
f6041704-5f5c-4b40-a2c5-185d0d7e1c6b_ENSG00000183765.23	6.0
f6b55207-3983-4a9c-a722-d262fd6a3316_ENSG00000183765.23	8.0
f71e5614-2a82-437e-a587-e6a96b9eefe4_ENSG00000183765.23	57.0
f72749d6-c73b-4eab-9bfe-509f69e7eb0b_ENSG00000183765.23	8.0
f9b89093-82bb-41c3-bb6d-13d76601bdbd_ENSG00000183765.23	12.0
fa27adab-475c-400b-aa3b-fb097da49c9c_ENSG00000183765.23	219.0
faf06b54-a51d-45a7-a09b-f16c18f563bf_ENSG00000183765.23	261.0
fb76f039-f419-452e-93bf-e76c72a010cd_ENSG00000183765.23	14.0
fbaab4a5-b00a-4a7c-9242-5d867bc1dc2b_ENSG00000183765.23	6.0
fbb3a0ca-9731-4e50-8fcd-5e8a50abd67a_ENSG00000183765.23	10.0
fbc85f85-0ece-4671-9d98-f6afada8c66f_ENSG00000183765.23	6.0
fca93af5-6bcd-45cf-bb64-983ccc8174e1_ENSG00000183765.23	4.0
fcd0c715-a357-4caa-a19d-464ce6a6b0aa_ENSG00000183765.23	9.0
fcf053d4-fc40-4652-b420-7e03913db6e5_ENSG00000183765.23	9.0
fd0166fc-e8e9-4d92-be1f-27fb6844a33f_ENSG00000183765.23	5.0
fd13dcf8-6fe4-40a5-b211-8703633f5daf_ENSG00000183765.23	5.0
fd337e07-eb12-46de-8027-a7b4b28db3f1_ENSG00000183765.23	33.0
fdd15178-7d5a-402a-89fd-a13d9c3fba78_ENSG00000183765.23	9.0
fde69101-9548-481e-be49-57bf1566d917_ENSG00000183765.23	11.0
fdf625e4-15c5-4deb-ac51-10664d9cbf2b_ENSG00000183765.23	4.0
fe06b5e9-89ba-40f0-b845-bb3608a9f8d7_ENSG00000183765.23	9.0
fe37979a-6a5e-4f27-8b7b-6716bf286d6c_ENSG00000183765.23	8.0
ff2d0177-de6d-4724-a94f-29f4bf70566d_ENSG00000183765.23	64.0
ff400da0-80ca-4d33-a6d1-64b53de92902_ENSG00000183765.23	538.0
ff669c29-754f-4bef-9293-1324c94b35ba_ENSG00000183765.23	8.0
ff809757-1356-4478-9d9e-6642ba52387f_ENSG00000183765.23	518.0
ffbea894-b0d3-4d10-bc2f-1721e9e33365_ENSG00000183765.23	102.0
ffd48aff-5fae-4e90-a3c9-7ef224b6536d_ENSG00000183765.23	8.0
